id,common_name,observed_on,place_guess,location,quality_grade,annotation_summary,ofvs,tags,url
88347744,Eastern Mudsnail,2021-07-23 14:45:05-04:00,"Villas, NJ, USA","[39.0129632278, -74.9463882297]",research,Alive or Dead: Alive,[],[],https://www.inaturalist.org/observations/88347744
83855254,Eastern Mudsnail,2021-06-20 13:12:48-04:00,"Sandy Hook Beach, NJ, Sandy Hook, NJ, USA","[40.4642417222, -74.0068070278]",research,,[],[],https://www.inaturalist.org/observations/83855254
83625113,Eastern Mudsnail,2021-06-18 10:50:18-04:00,"North Atlantic Ocean, Brigantine, NJ, US","[39.3840716667, -74.4139166667]",research,,[],[],https://www.inaturalist.org/observations/83625113
81961841,Eastern Mudsnail,2021-06-06 12:47:15-04:00,"Great Bay Blvd, West Creek, NJ, US","[39.5102464084, -74.3204370882]",research,,[],[],https://www.inaturalist.org/observations/81961841
81946978,Eastern Mudsnail,2021-06-06 14:24:07-04:00,"Delaware Ave, Cape May, NJ, US","[39.0378805, -74.93667]",research,Alive or Dead: Dead,[],[],https://www.inaturalist.org/observations/81946978
80596888,Eastern Mudsnail,2021-05-28 05:26:00-04:00,"Beach Ave, Cape May, NJ, US","[39.0874263614, -74.9031488174]",research,Alive or Dead: Alive,[],[],https://www.inaturalist.org/observations/80596888
80186525,Eastern Mudsnail,2021-05-21 10:58:00-04:00,"Sandy Hook, North End","[40.4756593033, -74.0085551888]",research,,[],[],https://www.inaturalist.org/observations/80186525
79672185,Eastern Mudsnail,2021-05-21 08:58:57-04:00,"Sandy Hook, Middletown Township, NJ, USA","[40.4279241445, -73.986050114]",research,Alive or Dead: Alive,[],[],https://www.inaturalist.org/observations/79672185
78871499,Eastern Mudsnail,2021-05-15 14:41:36-04:00,"Cedar Island, Cape May, NJ, US","[38.9558187325, -74.8896001999]",research,Alive or Dead: Alive,[],[],https://www.inaturalist.org/observations/78871499
78870139,Eastern Mudsnail,2021-05-15 14:32:07-04:00,"Cape Island, Cape May, NJ, US","[38.9496161656, -74.9058286391]",research,Alive or Dead: Cannot Be Determined,[],[],https://www.inaturalist.org/observations/78870139
77692420,Eastern Mudsnail,2021-05-06 09:22:23-04:00,"Millman Ln, Cape May, NJ, US","[39.0345, -74.9389583333]",research,,[],[],https://www.inaturalist.org/observations/77692420
76242601,Eastern Mudsnail,2021-05-01 14:23:03-04:00,"Shark River, Belmar, NJ, US","[40.1788, -74.0331333333]",research,Alive or Dead: Cannot Be Determined,[],[],https://www.inaturalist.org/observations/76242601
76001923,Eastern Mudsnail,2021-04-25 13:52:00-04:00,"Cape May County, US-NJ, US","[39.0861883188, -74.9828732047]",research,Alive or Dead: Alive,[],[],https://www.inaturalist.org/observations/76001923
75996273,Eastern Mudsnail,2021-04-25 12:23:00-04:00,"Cape May County, US-NJ, US","[39.0218932449, -74.8298437339]",research,Alive or Dead: Alive,[],[],https://www.inaturalist.org/observations/75996273
75564641,Eastern Mudsnail,2021-04-28 14:05:44-04:00,"Belmar Beach, Belmar, NJ, US","[40.1696042641, -74.0155718678]",research,Alive or Dead: Dead,[],[],https://www.inaturalist.org/observations/75564641
75479099,Eastern Mudsnail,2021-04-27 18:24:02-04:00,"Long Beach Island, Beach Haven, NJ, US","[39.7321298859, -74.1262083594]",research,Alive or Dead: Alive,[],[],https://www.inaturalist.org/observations/75479099
73545313,Eastern Mudsnail,2021-04-10 12:24:00-04:00,"Long Branch, NJ 07740, USA","[40.3136407849, -73.9767184799]",research,Alive or Dead: Dead,[],[],https://www.inaturalist.org/observations/73545313
73347067,Eastern Mudsnail,2021-04-08 15:30:00-04:00,"Ocean City, Ocean City, NJ, US","[39.2166338529, -74.6467299234]",research,Alive or Dead: Alive,[],[],https://www.inaturalist.org/observations/73347067
71980717,Eastern Mudsnail,2021-03-23 10:13:00-04:00,"Monmouth County, NJ, USA","[40.466790735, -74.008119197]",research,Alive or Dead: Dead,[],[],https://www.inaturalist.org/observations/71980717
71463850,Eastern Mudsnail,2021-03-09 11:13:00-05:00,"Ocean, New Jersey, United States","[39.792628, -74.101382]",research,Alive or Dead: Dead,[],[],https://www.inaturalist.org/observations/71463850
71125827,Eastern Mudsnail,2021-03-11 16:08:00-05:00,"Cape May County, NJ, USA","[39.0851999434, -74.9046837482]",research,Alive or Dead: Alive,[],[],https://www.inaturalist.org/observations/71125827
70958393,Eastern Mudsnail,2021-03-10 10:55:00-05:00,"Sayreville, NJ, USA","[40.4792827943, -74.2684241285]",research,Alive or Dead: Dead,[],[],https://www.inaturalist.org/observations/70958393
70958384,Eastern Mudsnail,2021-03-10 10:53:00-05:00,"Sayreville, NJ, USA","[40.4792827943, -74.2684241285]",research,Alive or Dead: Dead,[],[],https://www.inaturalist.org/observations/70958384
66169503,Eastern Mudsnail,2020-10-24 09:13:22-04:00,"Sandy Hook Beach, NJ, US","[40.471395, -73.9946283333]",research,Alive or Dead: Dead,[],[],https://www.inaturalist.org/observations/66169503
65910916,Eastern Mudsnail,2020-11-28 13:27:00-05:00,"Old Bridge, NJ, USA","[40.4524669336, -74.2286094512]",research,Alive or Dead: Dead,[],[],https://www.inaturalist.org/observations/65910916
64877418,Eastern Mudsnail,2020-11-14 11:11:00-05:00,"Laurence Harbor, Old Bridge Township, NJ, USA","[40.4627195068, -74.2562542191]",research,Alive or Dead: Dead,[],[],https://www.inaturalist.org/observations/64877418
64877417,Eastern Mudsnail,2020-11-14 11:11:00-05:00,"Laurence Harbor, Old Bridge Township, NJ, USA","[40.4627195068, -74.2562542191]",research,Alive or Dead: Dead,[],[],https://www.inaturalist.org/observations/64877417
64877414,Eastern Mudsnail,2020-11-14 11:07:00-05:00,"Laurence Harbor, Old Bridge Township, NJ, USA","[40.4627195068, -74.2562542191]",research,Alive or Dead: Alive,[],[],https://www.inaturalist.org/observations/64877414
64875333,Eastern Mudsnail,2020-11-14 14:05:44-05:00,"Maurice River, NJ 08314, USA","[39.19352137, -74.98591024]",research,Alive or Dead: Alive,[],[],https://www.inaturalist.org/observations/64875333
64599520,Eastern Mudsnail,2020-11-07 19:14:04-05:00,"Absecon Island, Margate City, NJ, US","[39.3249570416, -74.5015492832]",research,Alive or Dead: Dead,[],[],https://www.inaturalist.org/observations/64599520
64406184,Eastern Mudsnail,2020-11-07 13:19:00-05:00,"Avalon, NJ 08202, USA","[39.1079805556, -74.7066555556]",research,Alive or Dead: Dead,[],[],https://www.inaturalist.org/observations/64406184
63498498,Eastern Mudsnail,2020-10-24 15:16:30-04:00,"Sandy Hook Beach, Atlantic Highlands, NJ, US","[40.44883, -74.0001444445]",research,Alive or Dead: Alive,[],[],https://www.inaturalist.org/observations/63498498
62004724,Eastern Mudsnail,2020-10-07 14:25:59-04:00,"Parkertown Dr, Little Egg Harbor Twp, NJ, US","[39.6309648306, -74.3254825538]",research,Alive or Dead: Dead,"[{'id': 13038996, 'uuid': '984b2641-1b5f-44ec-80f4-508ee61405ad', 'field_id': 10, 'datatype': 'text', 'name': 'Habitat', 'name_ci': 'Habitat', 'value': 'Saltwater beach', 'value_ci': 'Saltwater beach', 'updater_id': 3556662, 'user_id': 3556662, 'user': {'id': 3556662, 'login': 'hannahxlin', 'spam': False, 'suspended': False, 'created_at': '2020-09-03T17:03:53+00:00', 'login_autocomplete': 'hannahxlin', 'login_exact': 'hannahxlin', 'name': None, 'name_autocomplete': None, 'orcid': None, 'icon': 'https://static.inaturalist.org/attachments/users/icons/3556662/thumb.jpg?1600109468', 'observations_count': 34, 'identifications_count': 0, 'journal_posts_count': 0, 'activity_count': 34, 'species_count': 31, 'universal_search_rank': 34, 'roles': [], 'site_id': 1, 'icon_url': 'https://static.inaturalist.org/attachments/users/icons/3556662/medium.jpg?1600109468'}}]",[],https://www.inaturalist.org/observations/62004724
61909611,Eastern Mudsnail,2020-10-06 16:24:09-04:00,"Raritan Bay, South Amboy, NJ, US","[40.462345, -74.25464667]",research,,"[{'id': 13029259, 'uuid': '223156d1-c44b-494c-a8e5-8e2d863c3c07', 'field_id': 10, 'datatype': 'text', 'name': 'Habitat', 'name_ci': 'Habitat', 'value': 'Saltwater beach', 'value_ci': 'Saltwater beach', 'user_id': 3581701, 'user': {'id': 3581701, 'login': 'klaudiawielowski', 'spam': False, 'suspended': False, 'created_at': '2020-09-09T02:06:53+00:00', 'login_autocomplete': 'klaudiawielowski', 'login_exact': 'klaudiawielowski', 'name': None, 'name_autocomplete': None, 'orcid': None, 'icon': None, 'observations_count': 32, 'identifications_count': 0, 'journal_posts_count': 0, 'activity_count': 32, 'species_count': 30, 'universal_search_rank': 32, 'roles': [], 'site_id': 1, 'icon_url': None}}]",[],https://www.inaturalist.org/observations/61909611
61612417,Eastern Mudsnail,2020-10-02 17:09:29-04:00,"Sandy Hook Beach, Atlantic Highlands, NJ, US","[40.44872, -73.9994366667]",research,Alive or Dead: Alive,[],[],https://www.inaturalist.org/observations/61612417
61424542,Eastern Mudsnail,2020-09-24 18:35:19-04:00,"North Atlantic Ocean, Margate City, NJ, US","[39.3356101779, -74.5113881103]",research,Alive or Dead: Alive,[],[],https://www.inaturalist.org/observations/61424542
61169438,Eastern Mudsnail,2020-09-27 15:04:00-04:00,"Laurence Harbor, Old Bridge Township, NJ, USA","[40.4622638299, -74.2549329247]",research,Alive or Dead: Dead,[],[],https://www.inaturalist.org/observations/61169438
61161952,Eastern Mudsnail,2020-09-27 14:40:00-04:00,"Laurence Harbor, Old Bridge Township, NJ, USA","[40.4592098762, -74.246958014]",research,Alive or Dead: Dead,[],[],https://www.inaturalist.org/observations/61161952
61161945,Eastern Mudsnail,2020-09-27 14:40:00-04:00,"Laurence Harbor, Old Bridge Township, NJ, USA","[40.4592098762, -74.246958014]",research,Alive or Dead: Dead,[],[],https://www.inaturalist.org/observations/61161945
61122734,Eastern Mudsnail,2020-09-27 14:09:00-04:00,"Sayreville, NJ, USA","[40.4795675583, -74.2683055847]",research,Alive or Dead: Dead,[],[],https://www.inaturalist.org/observations/61122734
59820425,Eastern Mudsnail,2020-09-16 15:50:01-04:00,"Sandy Hook Beach, Atlantic Highlands, NJ, US","[40.44888333, -74.00038056]",research,Alive or Dead: Alive,"[{'field_id': 10, 'datatype': 'text', 'user_id': 3556834, 'value_ci': 'saltwater beach', 'name': 'Habitat', 'name_ci': 'Habitat', 'id': 12686131, 'uuid': '516de44f-29e1-4668-a17b-2c094570f641', 'value': 'saltwater beach', 'user': {'id': 3556834, 'login': 'kiyomijane', 'spam': False, 'suspended': False, 'created_at': '2020-09-03T17:32:19+00:00', 'login_autocomplete': 'kiyomijane', 'login_exact': 'kiyomijane', 'name': None, 'name_autocomplete': None, 'orcid': None, 'icon': None, 'observations_count': 45, 'identifications_count': 0, 'journal_posts_count': 0, 'activity_count': 45, 'species_count': 41, 'annotated_observations_count': 0, 'universal_search_rank': 45, 'roles': [], 'site_id': 1, 'icon_url': None}}]",[],https://www.inaturalist.org/observations/59820425
59797699,Eastern Mudsnail,2020-09-16 14:03:20-04:00,"North Atlantic Ocean, Ventnor City, NJ, US","[39.3443252103, -74.5003179772]",research,Alive or Dead: Alive,[],[],https://www.inaturalist.org/observations/59797699
59795706,Eastern Mudsnail,2020-09-16 13:45:11-04:00,"Great Channel, Cape May, NJ, US","[39.0303638703, -74.7843577188]",research,Alive or Dead: Alive,[],[],https://www.inaturalist.org/observations/59795706
59387923,Eastern Mudsnail,2020-09-12 11:03:00-04:00,"Perth Amboy, NJ, USA","[40.5005740639, -74.2778376889]",research,Alive or Dead: Alive,[],[],https://www.inaturalist.org/observations/59387923
58897523,Eastern Mudsnail,2020-09-07 19:11:55-04:00,"Culebra Ave, Toms River, NJ, US","[39.9666614039, -74.1232684907]",research,,[],[],https://www.inaturalist.org/observations/58897523
58035944,Eastern Mudsnail,2020-08-30 11:37:30-04:00,"Flat Creek, Union Beach, NJ, US","[40.4480813763, -74.1655525011]",research,Alive or Dead: Alive,"[{'field_id': 31, 'datatype': 'text', 'user_id': 3529802, 'value_ci': '', 'name': 'Animal behavior', 'name_ci': 'Animal behavior', 'id': 13404588, 'uuid': 'eb18da1b-5e65-43c4-a070-5de447e6d48d', 'value': '', 'user': {'id': 3529802, 'login': 'morganweaver', 'spam': False, 'suspended': False, 'created_at': '2020-08-28T18:29:35+00:00', 'login_autocomplete': 'morganweaver', 'login_exact': 'morganweaver', 'name': None, 'name_autocomplete': None, 'orcid': None, 'icon': None, 'observations_count': 16, 'identifications_count': 0, 'journal_posts_count': 0, 'activity_count': 16, 'species_count': 14, 'universal_search_rank': 16, 'roles': [], 'site_id': 1, 'icon_url': None}}, {'field_id': 281, 'datatype': 'numeric', 'user_id': 3529802, 'value_ci': '', 'name': 'abundance', 'name_ci': 'abundance', 'id': 13404590, 'uuid': '64fac642-64ef-4957-ad94-bd065dd0bfdb', 'value': '', 'user': {'id': 3529802, 'login': 'morganweaver', 'spam': False, 'suspended': False, 'created_at': '2020-08-28T18:29:35+00:00', 'login_autocomplete': 'morganweaver', 'login_exact': 'morganweaver', 'name': None, 'name_autocomplete': None, 'orcid': None, 'icon': None, 'observations_count': 16, 'identifications_count': 0, 'journal_posts_count': 0, 'activity_count': 16, 'species_count': 14, 'universal_search_rank': 16, 'roles': [], 'site_id': 1, 'icon_url': None}}, {'field_id': 5530, 'datatype': 'taxon', 'user_id': 3529802, 'value_ci': 'unknown', 'name': 'Flowers visited by', 'name_ci': 'Flowers visited by', 'id': 13404594, 'uuid': '35c32172-3390-49d9-b7b7-a312154abf5f', 'value': 'unknown', 'user': {'id': 3529802, 'login': 'morganweaver', 'spam': False, 'suspended': False, 'created_at': '2020-08-28T18:29:35+00:00', 'login_autocomplete': 'morganweaver', 'login_exact': 'morganweaver', 'name': None, 'name_autocomplete': None, 'orcid': None, 'icon': None, 'observations_count': 16, 'identifications_count': 0, 'journal_posts_count': 0, 'activity_count': 16, 'species_count': 14, 'universal_search_rank': 16, 'roles': [], 'site_id': 1, 'icon_url': None}}]",[],https://www.inaturalist.org/observations/58035944
57134522,Eastern Mudsnail,2020-08-20 13:30:52-04:00,Ocean City,"[39.2776941535, -74.5746001974]",research,Alive or Dead: Cannot Be Determined,[],[],https://www.inaturalist.org/observations/57134522
57062629,Eastern Mudsnail,2020-08-20 14:06:57-04:00,Ocean City,"[39.2776941535, -74.5746001974]",research,Alive or Dead: Alive,[],[],https://www.inaturalist.org/observations/57062629
57062303,Eastern Mudsnail,2020-08-20 14:08:15-04:00,Ocean City,"[39.2776941535, -74.5746001974]",research,Alive or Dead: Alive,[],[],https://www.inaturalist.org/observations/57062303
57062260,Eastern Mudsnail,2020-08-20 14:08:10-04:00,Ocean City,"[39.2776941535, -74.5746001974]",research,Alive or Dead: Alive,[],[],https://www.inaturalist.org/observations/57062260
57062230,Eastern Mudsnail,2020-08-20 14:07:29-04:00,Ocean City,"[39.2776941535, -74.5746001974]",research,Alive or Dead: Alive,[],[],https://www.inaturalist.org/observations/57062230
57062151,Eastern Mudsnail,2020-08-20 14:08:08-04:00,Ocean City,"[39.2776941535, -74.5746001974]",research,Alive or Dead: Alive,[],[],https://www.inaturalist.org/observations/57062151
57062110,Eastern Mudsnail,2020-08-20 14:08:04-04:00,Ocean City,"[39.2776941535, -74.5746001974]",research,Alive or Dead: Alive,[],[],https://www.inaturalist.org/observations/57062110
56419799,Eastern Mudsnail,2020-08-14 09:15:00-04:00,"Cliffwood Beach, Aberdeen Township, NJ 07735, USA","[40.45, -74.2180555556]",research,Alive or Dead: Alive,[],[],https://www.inaturalist.org/observations/56419799
56026515,Eastern Mudsnail,2020-08-09 17:28:33-04:00,Ocean City,"[39.2776941535, -74.5746001974]",research,Alive or Dead: Dead,[],[],https://www.inaturalist.org/observations/56026515
54683183,Eastern Mudsnail,2020-07-28 23:12:26+00:00,Keyport,"[40.4367366885, -74.2065757403]",research,Alive or Dead: Dead,[],[],https://www.inaturalist.org/observations/54683183
52399560,Eastern Mudsnail,2020-05-25 06:18:26-04:00,"Fairwaters Ln, Fair Haven, NJ, US","[40.3677763488, -74.0384932337]",research,Alive or Dead: Dead,[],[],https://www.inaturalist.org/observations/52399560
52071656,Eastern Mudsnail,2020-07-05 17:09:11-04:00,"Dock St, West Creek, NJ, US","[39.6101391031, -74.2919665271]",research,Alive or Dead: Dead,[],[],https://www.inaturalist.org/observations/52071656
51140336,Eastern Mudsnail,2020-06-27 14:55:07-04:00,"Little Egg Harbor Township, NJ, USA","[39.5658318616, -74.3424845114]",research,Alive or Dead: Alive,[],[],https://www.inaturalist.org/observations/51140336
50805969,Eastern Mudsnail,2020-06-22 00:16:00-04:00,"Lacey Township, NJ, USA","[39.853808, -74.089533]",research,Alive or Dead: Alive,[],[],https://www.inaturalist.org/observations/50805969
50010463,Eastern Mudsnail,2020-06-16 10:59:41-04:00,Norburys Landing,"[39.0504415685, -74.9276727811]",research,Alive or Dead: Alive,[],[],https://www.inaturalist.org/observations/50010463
49427706,Eastern Mudsnail,2020-06-12 18:41:34-04:00,"Cape May County, US-NJ, US","[39.0255788248, -74.9445665908]",research,Alive or Dead: Alive,[],[],https://www.inaturalist.org/observations/49427706
48734948,Eastern Mudsnail,2020-06-05 11:07:48-04:00,"Long Beach Island, New Jersey, USA","[39.5187538611, -74.2835875556]",research,"Life Stage: Juvenile, Alive or Dead: Cannot Be Determined",[],[],https://www.inaturalist.org/observations/48734948
48553364,Eastern Mudsnail,2020-06-05 12:43:35-04:00,"Barnegat Bay, Ocean Gate, NJ, US","[39.7865262581, -74.1081012693]",research,Alive or Dead: Alive,[],[],https://www.inaturalist.org/observations/48553364
48464974,Eastern Mudsnail,2020-06-04 12:56:36-04:00,"Bay Ave, Heislerville, NJ, US","[39.193705, -75.02388883]",research,Alive or Dead: Alive,[],[],https://www.inaturalist.org/observations/48464974
48150780,Eastern Mudsnail,2020-06-01 10:33:07-04:00,"Sandy Hook Beach, Highlands, NJ, US","[40.4163684845, -73.9825765123]",research,Alive or Dead: Alive,[],[],https://www.inaturalist.org/observations/48150780
47863319,Eastern Mudsnail,2020-05-30 12:50:05-04:00,"Great Bay Blvd, West Creek, NJ, US","[39.5669405116, -74.3423405104]",research,Alive or Dead: Alive,[],[],https://www.inaturalist.org/observations/47863319
47467985,Eastern Mudsnail,2020-05-26 15:22:00-04:00,"Manasquan, NJ, USA","[40.1070277778, -74.0428]",research,Alive or Dead: Alive,[],[],https://www.inaturalist.org/observations/47467985
47365908,Eastern Mudsnail,2020-05-25 17:00:48-04:00,"Perth Amboy, NJ, USA","[40.498941, -74.268545]",research,Alive or Dead: Alive,[],[],https://www.inaturalist.org/observations/47365908
47323002,Eastern Mudsnail,2020-05-25 17:01:10-04:00,"Raritan Bay, Perth Amboy, NJ, US","[40.4989499914, -74.268441671]",research,Alive or Dead: Alive,[],[],https://www.inaturalist.org/observations/47323002
46423227,Eastern Mudsnail,2020-05-18 17:47:59-04:00,"Island Beach State Park, Ocean Gate, NJ, US","[39.7894766881, -74.0973588546]",research,Alive or Dead: Dead,[],[],https://www.inaturalist.org/observations/46423227
46149358,Eastern Mudsnail,2020-05-16 17:53:58-04:00,"Bay Ave, Ocean City, NJ, US","[39.2166560103, -74.6471626729]",research,Alive or Dead: Dead,[],[],https://www.inaturalist.org/observations/46149358
45889151,Eastern Mudsnail,2020-05-14 12:54:10-04:00,"Sandy Hook Beach, Highlands, NJ, US","[40.4175186949, -73.9845699538]",research,Alive or Dead: Dead,[],[],https://www.inaturalist.org/observations/45889151
45271413,Eastern Mudsnail,2020-05-05 14:45:40-04:00,"Delaware Bay, Cape May, NJ, US","[39.07073883, -74.91465]",research,"Life Stage: Egg, Alive or Dead: Cannot Be Determined",[],[],https://www.inaturalist.org/observations/45271413
40669122,Eastern Mudsnail,2020-03-24 15:21:19-04:00,"Maurice River, NJ 08314, USA","[39.1910444444, -74.952275]",research,Alive or Dead: Dead,[],[],https://www.inaturalist.org/observations/40669122
40192278,Eastern Mudsnail,2020-03-18 07:28:00-04:00,"Monmouth, New Jersey, United States","[40.1062069722, -74.0400609722]",research,Alive or Dead: Dead,[],[],https://www.inaturalist.org/observations/40192278
40188615,Eastern Mudsnail,2020-03-18 13:35:53-04:00,"Lanoka Harbor, NJ 08734, USA","[39.89452287, -74.08950624]",research,Alive or Dead: Alive,[],[],https://www.inaturalist.org/observations/40188615
38812512,Eastern Mudsnail,2020-02-17 10:03:57-05:00,"CAPE MAY CH, NJ 08210, USA","[39.0793075562, -74.9091033936]",research,Alive or Dead: Alive,[],[],https://www.inaturalist.org/observations/38812512
38315651,Eastern Mudsnail,2020-02-01 11:37:48-05:00,"South Beach - Area C, Highlands, NJ, US","[40.40573, -73.981025]",research,Alive or Dead: Dead,[],[],https://www.inaturalist.org/observations/38315651
38265849,Eastern Mudsnail,2020-02-01 12:01:46-05:00,"South Beach - Area C, Highlands, NJ, US","[40.4064333333, -73.9814216667]",research,Alive or Dead: Dead,[],[],https://www.inaturalist.org/observations/38265849
38238337,Eastern Mudsnail,2020-02-01 11:37:53-05:00,"Sandy Hook, Middletown, NJ, USA","[40.40575597, -73.98105595]",research,Alive or Dead: Dead,[],[],https://www.inaturalist.org/observations/38238337
38238330,Eastern Mudsnail,2020-02-01 11:37:25-05:00,"Sandy Hook, Middletown, NJ, USA","[40.40573298, -73.98104725]",research,Alive or Dead: Alive,[],[],https://www.inaturalist.org/observations/38238330
38185190,Eastern Mudsnail,2020-02-01 12:01:48-05:00,"South Beach - Area C, Highlands, NJ, US","[40.4064514814, -73.9813843277]",research,Alive or Dead: Dead,[],[],https://www.inaturalist.org/observations/38185190
38185147,Eastern Mudsnail,2020-02-01 11:50:08-05:00,"South Beach - Area C, Highlands, NJ, US","[40.4064637609, -73.9811724332]",research,Alive or Dead: Dead,[],[],https://www.inaturalist.org/observations/38185147
38184738,Eastern Mudsnail,2020-02-01 11:49:59-05:00,"South Beach - Area C, Highlands, NJ, US","[40.4064300238, -73.9813359641]",research,Alive or Dead: Dead,[],[],https://www.inaturalist.org/observations/38184738
38184559,Eastern Mudsnail,2020-02-01 11:37:53-05:00,"Raritan Bay, Highlands, NJ, US","[40.405898912, -73.9822539833]",research,Alive or Dead: Dead,[],[],https://www.inaturalist.org/observations/38184559
38184474,Eastern Mudsnail,2020-02-01 11:39:43-05:00,"South Beach - Area C, Highlands, NJ, US","[40.4058025208, -73.9811226138]",research,Alive or Dead: Dead,[],[],https://www.inaturalist.org/observations/38184474
38184467,Eastern Mudsnail,2020-02-01 11:37:43-05:00,"Sandy Hook, Middletown, NJ, USA","[40.40569515, -73.98099023]",research,Alive or Dead: Cannot Be Determined,[],[],https://www.inaturalist.org/observations/38184467
38184465,Eastern Mudsnail,2020-02-01 11:38:16-05:00,"South Beach - Area C, Highlands, NJ, US","[40.4057055943, -73.9810535615]",research,Alive or Dead: Dead,[],[],https://www.inaturalist.org/observations/38184465
